,size_bytes,height,width,framespersecond,duration,i_frame,b_frame,p_frame,channel_s,frame_count,proportion_of_this_stream,stream_size,len_text,bit_rate_mode_cbr,bit_rate_mode_vbr,channel_layout_c,channel_layout_l_r,channel_positions_front_c,channel_positions_front_l_r,other_bit_rate_mode_constant,other_bit_rate_mode_variable,bitrate
789,14888400.0,720.0,1280.0,30,124.03333333333332,49,2211,1461,2,5342,0.13335,1985329,291,0,1,0,1,0,1,0,1,960
790,40682555.0,720.0,1280.0,30,538.3333333333334,202,8955,6993,2,23185,0.21174,8613964,865,0,1,0,1,0,1,0,1,604
791,13022996.0,720.0,1280.0,29,275.5862068965517,83,3131,4778,2,11485,0.32765,4266992,1682,0,1,0,1,0,1,0,1,390
792,26269284.0,720.0,1070.0,23,210.0434782608696,57,2514,2260,2,8688,0.12287,3227821,193,1,0,0,1,0,1,1,0,1041
793,32004991.0,720.0,1280.0,25,282.2,74,3611,3370,2,12156,0.14111,4516188,532,1,0,0,1,0,1,1,0,907
794,172716881.0,1080.0,1920.0,23,797.2608695652175,335,10469,7533,2,32940,0.06952,12007264,1223,1,0,0,1,0,1,1,0,1806
795,280292263.0,480.0,850.0,30,6829.6,2653,105913,96322,2,294129,0.38986,109274592,15410,1,0,0,1,0,1,1,0,328
796,322576773.0,356.0,854.0,23,7118.608695652174,2501,88381,72846,2,294097,0.33872,109262704,14514,1,0,0,1,0,1,1,0,377
797,140560230.0,352.0,624.0,23,2642.826086956521,1463,0,59322,2,109186,0.21644,30423542,7296,0,1,0,1,0,1,0,1,443
798,122577796.0,352.0,624.0,23,2649.260869565217,1523,0,59410,2,109452,0.2488,30497645,9005,0,1,0,1,0,1,0,1,385
799,135674123.0,352.0,624.0,23,2645.608695652174,1471,0,59378,2,109301,0.22448,30455660,8676,0,1,0,1,0,1,0,1,427
800,133926333.0,352.0,624.0,23,2616.782608695652,1459,0,58727,2,108110,0.22493,30123711,7497,0,1,0,1,0,1,0,1,426
801,107455900.0,720.0,1280.0,25,687.08,210,2437,14530,2,29593,0.10232,10994369,972,1,0,0,1,0,1,1,0,1251
802,114753905.0,720.0,1280.0,25,778.08,227,2806,16419,2,33512,0.1085,12450353,988,1,0,0,1,0,1,1,0,1179
803,84275954.0,358.0,640.0,25,1429.16,840,0,34889,2,61552,0.20351,17150815,2213,0,1,0,1,0,1,0,1,471
804,93977283.0,358.0,640.0,25,1456.2,720,0,35685,2,62716,0.18595,17475152,2488,0,1,0,1,0,1,0,1,516
805,87004130.0,358.0,640.0,25,1449.96,865,0,35384,2,62448,0.2,17400476,1590,0,1,0,1,0,1,0,1,480
806,92899472.0,358.0,640.0,25,1434.6,852,0,35013,2,61787,0.18532,17216296,2222,0,1,0,1,0,1,0,1,518
807,96517264.0,358.0,640.0,25,1426.12,834,0,34819,2,61421,0.17732,17114314,2413,0,1,0,1,0,1,0,1,541
808,101746462.0,360.0,632.0,25,1417.12,740,0,34688,2,61033,0.16714,17006201,2527,0,1,0,1,0,1,0,1,574
809,81812623.0,360.0,626.0,25,1422.0,715,0,34835,2,61244,0.20859,17064994,1888,0,1,0,1,0,1,0,1,460
810,80146124.0,360.0,626.0,25,1462.6,737,0,35828,2,62991,0.219,17551777,2148,0,1,0,1,0,1,0,1,438
811,88625943.0,360.0,626.0,25,1474.92,711,0,36162,2,63522,0.19971,17699735,2206,0,1,0,1,0,1,0,1,480
812,87843519.0,360.0,632.0,25,1456.04,735,0,35666,2,62709,0.19892,17473541,2018,0,1,0,1,0,1,0,1,482
813,85102665.0,360.0,630.0,30,1434.466666666667,831,0,42203,2,61780,0.20228,17214345,2455,0,1,0,1,0,1,0,1,474
814,82130950.0,360.0,632.0,30,1448.666666666667,872,0,42588,2,62392,0.21167,17384872,2417,0,1,0,1,0,1,0,1,453
815,104002424.0,720.0,1280.0,25,808.08,251,3090,16861,2,34802,0.12432,12929895,1246,0,1,0,1,0,1,0,1,1029
816,8964688.0,720.0,1280.0,23,86.08695652173913,21,1019,940,2,3557,0.1447,1297230,128,0,1,0,1,0,1,0,1,868
817,10695114.0,480.0,848.0,23,140.3913043478261,75,1670,1484,2,5803,0.19778,2115305,70,1,0,0,1,0,1,1,0,634
818,18775521.0,720.0,1280.0,23,143.47826086956522,53,1590,1657,2,5928,0.11512,2161491,24,0,1,0,1,0,1,0,1,1091
819,11226509.0,720.0,1280.0,23,75.65217391304348,19,196,1525,2,3124,0.10148,1139245,167,0,1,0,1,0,1,0,1,1238
820,24894014.0,720.0,1280.0,23,211.08695652173915,116,2495,2244,2,8721,0.13017,3240513,153,0,1,0,1,0,1,0,1,983
821,12975447.0,720.0,1280.0,25,183.92,61,2266,2271,2,7921,0.22255,2887686,149,0,1,0,1,0,1,0,1,564
822,9151380.0,1080.0,1920.0,24,206.25,76,2149,2725,2,8889,0.35409,3240397,441,1,0,0,1,0,1,1,0,354
823,8021370.0,1080.0,1920.0,24,158.41666666666666,48,2054,1700,2,6829,0.31632,2537344,317,1,0,0,1,0,1,1,0,404
824,12057546.0,720.0,1280.0,23,154.95652173913044,30,1671,1863,2,6402,0.1973,2378988,24,0,1,0,1,0,1,0,1,648
825,23468059.0,720.0,1280.0,23,224.8695652173913,42,2270,2860,2,9291,0.14434,3387497,1981,0,1,0,1,0,1,0,1,870
826,13710476.0,720.0,1280.0,23,231.1304347826087,49,3009,2258,2,9549,0.25879,3548190,86,0,1,0,1,0,1,0,1,494
827,9844883.0,720.0,1280.0,23,97.56521739130434,30,1191,1023,2,4031,0.15216,1497980,39,0,1,0,1,0,1,0,1,841
828,16201413.0,720.0,1280.0,23,117.3913043478261,33,315,2352,2,4849,0.10912,1767910,95,0,1,0,1,0,1,0,1,1151
829,8694971.0,720.0,1280.0,23,127.82608695652172,34,1473,1433,2,5281,0.2257,1962467,240,0,1,0,1,0,1,0,1,567
830,7500723.0,720.0,1280.0,23,90.2608695652174,22,1316,738,2,3729,0.18476,1385835,34,0,1,0,1,0,1,0,1,693
831,4791573.0,720.0,1280.0,23,95.47826086956522,20,1038,1138,2,3945,0.30602,1466297,304,0,1,0,1,0,1,0,1,418
832,20075274.0,1080.0,1920.0,29,191.7586206896552,69,3103,2389,2,7995,0.14798,2970708,171,1,0,0,1,0,1,1,0,865
833,17938090.0,1080.0,1920.0,29,169.27586206896552,60,2462,2387,2,7058,0.1462,2622546,155,1,0,0,1,0,1,1,0,875
834,7648089.0,1080.0,1920.0,29,91.79310344827586,30,1288,1344,2,3830,0.18605,1422941,14,1,0,0,1,0,1,1,0,687
835,24610545.0,1080.0,1920.0,23,182.34782608695653,44,2059,2091,2,7541,0.11384,2801626,110,1,0,0,1,0,1,1,0,1124
836,20994067.0,800.0,1920.0,23,153.2173913043478,40,1487,1997,6,6894,0.33596,7053150,446,1,0,0,0,0,0,1,0,1141
837,9058535.0,720.0,1280.0,23,101.7391304347826,19,1652,669,2,4204,0.17249,1562546,351,0,1,0,1,0,1,0,1,742
838,15404698.0,1080.0,1920.0,25,91.2,25,1248,1007,2,3930,0.093,1432560,103,1,0,0,1,0,1,1,0,1350
839,10347998.0,720.0,1280.0,23,80.8695652173913,24,929,907,2,3341,0.11999,1241706,75,0,1,0,1,0,1,0,1,1067
840,13069439.0,720.0,1280.0,24,80.5,18,403,1510,2,3473,0.09689,1266272,17,1,0,0,1,0,1,1,0,1296
841,19960981.0,1080.0,1920.0,23,218.8260869565217,77,2883,2073,2,9048,0.1684,3361506,220,1,0,0,1,0,1,1,0,760
842,90200127.0,1080.0,1920.0,23,273.1304347826087,98,3836,2348,2,11288,0.04649,4193709,176,1,0,0,1,0,1,1,0,2753
843,17964221.0,1080.0,1920.0,25,146.36,59,1567,2033,2,6306,0.13041,2342800,84,1,0,0,1,0,1,1,0,981
844,5824196.0,720.0,1280.0,23,105.91304347826087,23,1367,1046,2,4376,0.27922,1626207,82,0,1,0,1,0,1,0,1,458
845,28054809.0,1080.0,1920.0,23,109.3913043478261,53,734,1729,2,4525,0.05879,1649449,19,1,0,0,1,0,1,1,0,2136
846,24326353.0,1080.0,1920.0,23,260.6521739130435,84,3426,2485,2,10771,0.1645,4001634,317,1,0,0,1,0,1,1,0,778
847,38202069.0,1080.0,1920.0,23,248.1304347826087,72,2864,2771,2,10254,0.09972,3809637,138,1,0,0,1,0,1,1,0,1283
848,31517622.0,1080.0,1920.0,23,165.65217391304347,59,1560,2191,2,6852,0.07925,2497686,29,1,0,0,1,0,1,1,0,1584
849,5911321.0,480.0,854.0,23,158.8695652173913,57,2026,1571,2,6566,0.41269,2439570,453,1,0,0,1,0,1,1,0,310
850,7540576.0,480.0,854.0,23,167.47826086956522,45,2232,1575,2,6923,0.34109,2572027,84,1,0,0,1,0,1,1,0,375
851,7756895.0,480.0,854.0,23,178.95652173913044,36,2886,1194,2,7396,0.35423000000000004,2747756,339,1,0,0,1,0,1,1,0,361
852,11926215.0,480.0,854.0,23,150.1304347826087,42,2078,1333,2,6214,0.18996,2265513,171,1,0,0,1,0,1,1,0,661
853,12433309.0,460.0,854.0,23,155.69565217391303,119,1861,1601,2,6436,0.19232,2391217,327,1,0,0,1,0,1,1,0,665
854,9331966.0,480.0,854.0,23,123.65217391304348,39,1411,1394,2,5111,0.19967,1863267,111,1,0,0,1,0,1,1,0,629
855,14524250.0,480.0,854.0,23,159.7826086956522,122,1634,1919,2,6604,0.16574,2407285,256,1,0,0,1,0,1,1,0,757
856,15703359.0,480.0,854.0,23,169.56521739130434,49,2378,1473,2,7008,0.16269,2554736,226,1,0,0,1,0,1,1,0,772
857,20655816.0,480.0,714.0,23,234.34782608695653,71,2795,2524,2,9692,0.17432,3600785,778,1,0,0,1,0,1,1,0,734
858,18500547.0,480.0,854.0,23,153.34782608695653,36,2582,909,2,6338,0.12729,2354892,637,1,0,0,1,0,1,1,0,1005
859,106043340.0,480.0,640.0,29,1534.6896551724137,458,21570,22478,2,63957,0.21985,23313579,1161,1,0,0,1,0,1,1,0,571
860,110137068.0,360.0,480.0,25,1746.08,1037,0,42615,2,75200,0.19025,20953687,1099,0,1,0,1,0,1,0,1,504
861,91970591.0,480.0,640.0,29,1515.7931034482758,462,20374,23122,2,63169,0.25037,23026773,1009,1,0,0,1,0,1,1,0,501
862,126254799.0,480.0,640.0,25,1547.72,616,18646,19431,2,66657,0.19245,24297761,1455,1,0,0,1,0,1,1,0,652
863,94405400.0,480.0,640.0,29,1502.655172413793,434,20875,22268,2,62622,0.2418,22826964,880,1,0,0,1,0,1,1,0,519
864,90955302.0,336.0,448.0,25,1763.08,1028,0,43049,2,75932,0.23262,21157651,1028,0,1,0,1,0,1,0,1,412
865,76223683.0,360.0,480.0,25,1512.48,881,0,36931,2,65140,0.23812,18150574,1169,0,1,0,1,0,1,0,1,403
866,75458971.0,360.0,486.0,20,1419.55,587,0,27804,2,61140,0.22577,17036131,850,0,1,0,1,0,1,0,1,425
867,99310935.0,480.0,670.0,25,1461.0,463,18246,17816,2,62923,0.23096,22936646,621,1,0,0,1,0,1,1,0,543
868,382309920.0,720.0,1280.0,30,10828.866666666667,2031,212112,110723,2,466361,0.4532,173262100,47545,0,1,0,1,0,1,0,1,282
869,169443514.0,480.0,640.0,25,1795.72,693,27853,16347,2,77340,0.16638,28191920,1392,1,0,0,1,0,1,1,0,754
870,184307916.0,480.0,600.0,25,1503.64,524,16619,20448,2,64762,0.12809,23607203,1585,1,0,0,1,0,1,1,0,980
871,88259569.0,360.0,484.0,25,1486.16,708,0,36446,2,64006,0.20207,17834597,742,0,1,0,1,0,1,0,1,475
872,130731254.0,360.0,480.0,25,2889.2,1678,0,70552,2,124431,0.26521,34671386,4472,0,1,0,1,0,1,0,1,361
873,25627104.0,1080.0,1920.0,25,106.04,16,0,2635,2,4570,0.06625,1697843,63,1,0,0,1,0,1,1,0,1932
874,130596838.0,480.0,854.0,29,1577.3793103448277,421,15779,29544,2,65739,0.18349,23963188,1134,1,0,0,1,0,1,1,0,684
875,31258754.0,360.0,466.0,23,708.8695652173913,382,0,15922,2,29288,0.26108000000000003,8161035,1092,0,1,0,1,0,1,0,1,367
876,268733679.0,480.0,854.0,29,6032.689655172415,1826,85004,88118,2,251400,0.34756,93399945,8085,1,0,0,1,0,1,1,0,368
877,114910779.0,1080.0,1920.0,25,360.92,97,5243,3683,2,15547,0.05027,5776010,169,1,0,0,1,0,1,1,0,2546
878,319067951.0,480.0,640.0,30,5772.466666666666,1854,83331,87989,2,248602,0.28947,92360434,13977,1,0,0,1,0,1,1,0,442
879,51080971.0,1080.0,1920.0,25,174.0,38,2105,2207,2,7498,0.05453,2785651,52,1,0,0,1,0,1,1,0,2347
880,813270770.0,1080.0,1920.0,24,5336.208333333333,1879,68946,57244,2,229814,0.10498,85380330,10295,1,0,0,1,0,1,1,0,1219
881,65278603.0,1080.0,1920.0,25,176.16,27,0,4377,2,7591,0.0432,2820202,189,1,0,0,1,0,1,1,0,2962
882,414348288.0,480.0,720.0,29,4280.551724137931,1246,91914,30976,2,178386,0.15995,66273837,33037,1,0,0,1,0,1,1,0,800
883,225695689.0,1080.0,1920.0,25,1298.28,204,0,32253,2,55917,0.09205,20774243,10310,1,0,0,1,0,1,1,0,1390
884,145675787.0,1080.0,1920.0,25,346.6,54,0,8611,2,14931,0.03808,5547154,242,1,0,0,1,0,1,1,0,3361
885,26083590.0,240.0,320.0,25,559.68,277,0,13715,2,24106,0.25751,6716882,636,0,1,0,1,0,1,0,1,372
886,169595416.0,480.0,640.0,25,1637.48,862,20316,19759,2,70523,0.15449000000000002,26200653,711,1,0,0,1,0,1,1,0,828
887,11608440.0,720.0,1280.0,29,199.96551724137933,66,2854,2879,2,8334,0.26673,3096277,304,0,1,0,1,0,1,0,1,479
888,37773224.0,720.0,1280.0,23,269.0434782608696,138,0,6050,2,11116,0.10934,4130264,841,0,1,0,1,0,1,0,1,1170
889,18331445.0,720.0,1280.0,30,140.2,59,2431,1716,2,6038,0.12239,2243560,58,0,1,0,1,0,1,0,1,1046
890,27775996.0,720.0,1280.0,25,312.68,142,2916,4759,2,13467,0.17673,4908981,114,0,1,0,1,0,1,0,1,710
891,36276182.0,720.0,1280.0,29,236.27586206896552,58,4190,2604,2,9847,0.10085,3658619,1338,0,1,0,1,0,1,0,1,1269
892,33390440.0,720.0,1280.0,29,150.03448275862067,62,1933,2356,2,6255,0.06829,2280068,52,1,0,0,1,0,1,1,0,1839
893,12251870.0,720.0,1280.0,29,233.3793103448276,43,4703,2022,2,9726,0.29495,3613687,95,0,1,0,1,0,1,0,1,434
894,54913019.0,720.0,1280.0,23,253.5217391304348,118,1832,3881,2,10476,0.06954,3818833,327,1,0,0,1,0,1,1,0,1805
895,456304433.0,480.0,852.0,30,8023.1,3402,137650,99641,2,345529,0.28133,128370683,13317,1,0,0,1,0,1,1,0,454
896,406396730.0,480.0,854.0,24,6617.125,1468,103738,53605,2,284979,0.26052,105875191,8302,1,0,0,1,0,1,1,0,491
897,130811435.0,352.0,624.0,23,2605.1739130434785,1467,0,58452,2,107631,0.22926,29990243,6727,0,1,0,1,0,1,0,1,418
898,19382168.0,720.0,1280.0,25,199.0,69,2501,2405,2,8571,0.1643,3184412,100,0,1,0,1,0,1,0,1,779
899,10724743.0,720.0,1280.0,30,76.66666666666667,33,1204,1063,2,3302,0.11223,1203642,27,0,1,0,1,0,1,0,1,1119
900,12883922.0,480.0,854.0,23,142.7391304347826,29,2236,1018,2,5900,0.17013,2191963,418,1,0,0,1,0,1,1,0,752
901,9100238.0,480.0,854.0,23,167.2608695652174,128,2037,1682,2,6913,0.28224,2568476,493,1,0,0,1,0,1,1,0,453
902,12050224.0,480.0,854.0,23,166.43478260869566,49,2845,934,2,6879,0.21209,2555747,398,1,0,0,1,0,1,1,0,603
903,13451158.0,480.0,854.0,23,168.52173913043478,48,2235,1593,2,6965,0.18875,2538943,214,1,0,0,1,0,1,1,0,665
904,16179507.0,480.0,854.0,23,169.56521739130434,50,2385,1465,2,7008,0.1579,2554736,688,1,0,0,1,0,1,1,0,795
905,11817059.0,480.0,854.0,23,144.52173913043478,38,1667,1619,2,5974,0.18428,2177638,125,1,0,0,1,0,1,1,0,681
906,4870244.0,480.0,854.0,23,132.2608695652174,37,1862,1143,2,5467,0.41704,2031095,135,1,0,0,1,0,1,1,0,306
907,16244004.0,480.0,854.0,23,143.65217391304347,29,2329,946,2,5937,0.13579000000000002,2205797,101,1,0,0,1,0,1,1,0,942
908,19901085.0,480.0,854.0,23,207.08695652173915,75,2407,2281,2,8560,0.1568,3120570,209,1,0,0,1,0,1,1,0,800
909,6761638.0,480.0,854.0,23,157.3913043478261,118,1889,1613,2,6506,0.35749000000000003,2417216,555,1,0,0,1,0,1,1,0,358
910,8819564.0,480.0,854.0,23,180.7826086956522,117,2266,1775,2,7471,0.31475,2775956,301,1,0,0,1,0,1,1,0,406
911,23907947.0,480.0,854.0,23,215.65217391304347,61,2715,2184,2,8918,0.13599,3251159,119,1,0,0,1,0,1,1,0,923
912,9323321.0,480.0,854.0,23,174.30434782608697,73,2421,1515,2,7204,0.28707,2676424,245,1,0,0,1,0,1,1,0,445
913,10766105.0,462.0,854.0,23,176.2608695652174,88,2459,1507,2,7287,0.25146,2707260,316,1,0,0,1,0,1,1,0,509
914,6646953.0,480.0,854.0,23,166.91304347826087,48,2304,1487,2,6907,0.38608,2566263,58,1,0,0,1,0,1,1,0,331
915,6615983.0,480.0,854.0,23,144.52173913043478,40,1936,1348,2,5974,0.33548,2219502,275,1,0,0,1,0,1,1,0,381
916,13346176.0,480.0,854.0,23,169.52173913043478,34,2259,1606,2,7008,0.19143,2554816,420,1,0,0,1,0,1,1,0,656
917,20345503.0,480.0,854.0,23,217.3913043478261,60,3150,1790,2,8990,0.16108,3277333,165,1,0,0,1,0,1,1,0,779
918,11391597.0,360.0,480.0,25,207.12,103,0,5075,2,8922,0.21823,2486021,176,0,1,0,1,0,1,0,1,439
919,661221623.0,1080.0,1920.0,29,2098.1379310344832,512,5735,54599,2,87438,0.0482,31872836,4623,1,0,0,1,0,1,1,0,2605
920,80016006.0,480.0,676.0,25,1470.36,384,19339,17036,2,63326,0.28849,23083547,2871,1,0,0,1,0,1,1,0,435
921,83057750.0,288.0,384.0,25,1745.8,1019,0,42626,2,75189,0.25224,20950622,5402,0,1,0,1,0,1,0,1,380
922,135594631.0,480.0,640.0,25,1791.88,559,24263,19975,2,77173,0.21145,28671667,2899,1,0,0,1,0,1,1,0,605
923,501511837.0,480.0,658.0,25,5114.6,1812,64255,61798,2,220270,0.16318,81834550,5538,1,0,0,1,0,1,1,0,784
924,67856833.0,720.0,1280.0,50,212.42,50,6508,4063,2,9151,0.04916,3335715,186,1,0,0,1,0,1,1,0,2554
925,768235501.0,720.0,1280.0,25,4545.96,1660,55446,56543,2,195779,0.09468,72735672,5510,0,1,0,1,0,1,0,1,1351
926,36469138.0,350.0,640.0,25,555.56,281,0,13608,2,23928,0.18282,6667431,2570,0,1,0,1,0,1,0,1,525
927,101816330.0,360.0,506.0,25,1741.4,856,0,42679,2,75000,0.20526,20898450,1745,0,1,0,1,0,1,0,1,467
928,66167986.0,240.0,320.0,30,1481.333333333333,818,0,43622,2,63823,0.26876,17783605,1530,0,1,0,1,0,1,0,1,357
929,131265481.0,480.0,640.0,25,1753.52,651,25111,18076,2,75523,0.20972,27529613,3405,1,0,0,1,0,1,1,0,598
930,51212296.0,720.0,1280.0,50,547.88,146,16492,10756,2,23598,0.17119,8767111,407,1,0,0,1,0,1,1,0,747
931,133041209.0,264.0,352.0,25,3083.96,1811,0,75288,2,132821,0.27818000000000004,37009230,3270,0,1,0,1,0,1,0,1,345
932,172102757.0,480.0,638.0,29,2250.5517241379307,1198,45221,18847,2,94771,0.20458,35209516,1272,1,0,0,1,0,1,1,0,625
933,135656122.0,720.0,960.0,23,1512.7826086956522,443,16466,17885,2,62498,0.17115999999999998,23219211,244,0,1,0,1,0,1,0,1,747
934,222273008.0,1080.0,1920.0,29,922.2413793103447,487,11197,15061,2,38437,0.06425,14280086,419,1,0,0,1,0,1,1,0,1992
935,294779704.0,480.0,640.0,25,5722.52,1762,74239,67062,2,246451,0.31061,91561296,13386,1,0,0,1,0,1,1,0,412
936,79665830.0,480.0,654.0,23,1566.391304347826,420,18043,17564,2,64717,0.30181,24043612,3872,1,0,0,1,0,1,1,0,424
937,69852266.0,720.0,1280.0,30,2044.5666666666666,402,37892,23043,2,88053,0.46832,32713386,344,0,1,0,1,0,1,0,1,273
938,137751770.0,480.0,640.0,30,1556.1,507,34384,11792,2,67018,0.18075,24898478,1129,1,0,0,1,0,1,1,0,708
939,67874500.0,1080.0,1920.0,29,372.2758620689655,102,5298,5396,2,15516,0.08494,5765086,755,1,0,0,1,0,1,1,0,1507
940,13140923.0,480.0,854.0,23,318.7826086956522,70,4305,2957,1,13172,0.2793,3670238,1149,1,0,1,0,1,0,1,0,343
941,23457281.0,720.0,1280.0,30,448.6,226,7875,5357,2,19323,0.30606,7179421,928,1,0,0,1,0,1,1,0,418
942,41115337.0,720.0,1280.0,23,598.2608695652174,279,7801,5680,2,24717,0.22335,9183224,1086,0,1,0,1,0,1,0,1,573
943,8446684.0,304.0,640.0,23,187.0,102,0,4199,2,7730,0.25506,2154401,826,0,1,0,1,0,1,0,1,376
944,32197396.0,480.0,852.0,29,604.5172413793102,216,8685,8630,2,25196,0.29075,9361288,1498,1,0,0,1,0,1,1,0,440
945,87208741.0,696.0,1280.0,23,815.8260869565217,321,10080,8363,2,33705,0.14359,12522641,1433,0,1,0,1,0,1,0,1,891
946,12063395.0,360.0,640.0,23,201.0,105,2311,2207,2,8306,0.2558,3085839,34,1,0,0,1,0,1,1,0,500
947,8753381.0,360.0,640.0,23,194.0,101,0,4361,2,8017,0.2552,2233852,331,0,1,0,1,0,1,0,1,376
948,8872055.0,360.0,640.0,23,203.5217391304348,90,0,4591,2,8411,0.26416,2343636,523,0,1,0,1,0,1,0,1,363
949,10396724.0,360.0,640.0,23,202.4782608695652,95,0,4562,2,8368,0.22427,2331654,280,0,1,0,1,0,1,0,1,428
950,8745442.0,360.0,640.0,23,201.5652173913044,87,0,4549,2,8330,0.2654,2321066,1285,0,1,0,1,0,1,0,1,361
951,12265000.0,360.0,640.0,23,197.8695652173913,85,2186,2280,2,8177,0.24769,3037913,34,1,0,0,1,0,1,1,0,516
952,10334108.0,360.0,640.0,23,196.30434782608697,87,0,4428,2,8112,0.21872,2260323,132,0,1,0,1,0,1,0,1,438
953,11340806.0,360.0,640.0,23,201.4782608695652,94,0,4540,2,8326,0.20457,2319952,546,0,1,0,1,0,1,0,1,469
954,8611395.0,360.0,640.0,23,197.0,68,2483,1980,2,8141,0.35123000000000004,3024538,175,1,0,0,1,0,1,1,0,364
955,38390320.0,720.0,1280.0,23,371.7391304347826,269,3568,4713,2,15358,0.14862999999999998,5705793,69,0,1,0,1,0,1,0,1,861
956,9932128.0,360.0,640.0,23,220.69565217391303,116,0,4960,2,9120,0.25586,2541191,539,0,1,0,1,0,1,0,1,375
957,97321574.0,534.0,1280.0,30,1010.5333333333333,724,16002,13590,2,43521,0.16614,16169172,530,0,1,0,1,0,1,0,1,770
958,11263359.0,720.0,1280.0,25,216.28,43,3120,2244,2,9315,0.30146,3395497,1078,0,1,0,1,0,1,0,1,416
959,44500577.0,594.0,1280.0,23,313.8695652173913,163,0,7056,2,12967,0.10827,4817878,54,0,1,0,1,0,1,0,1,1182
960,28158965.0,544.0,1280.0,23,267.8695652173913,86,3404,2671,2,11067,0.14327,4034288,1615,0,1,0,1,0,1,0,1,876
961,5311538.0,360.0,480.0,23,125.65217391304348,53,0,2837,1,5193,0.20434,1085383,412,0,1,1,0,1,0,0,1,352
962,29032219.0,720.0,1280.0,29,141.75862068965515,61,1287,2763,2,5908,0.07418,2153579,34,0,1,0,1,0,1,0,1,1693
963,10713099.0,480.0,640.0,29,165.03448275862067,50,1213,3523,2,6880,0.2341,2507892,322,1,0,0,1,0,1,1,0,536
964,23417627.0,720.0,960.0,29,155.89655172413794,69,2374,2078,2,6496,0.10113,2368165,44,0,1,0,1,0,1,0,1,1242
965,27661099.0,544.0,1280.0,23,233.3913043478261,71,3038,2259,2,9643,0.12952,3582560,54,0,1,0,1,0,1,0,1,988
966,13127809.0,360.0,480.0,30,294.46666666666664,167,0,8667,2,12685,0.26925,3534702,689,0,1,0,1,0,1,0,1,356
967,13580364.0,272.0,624.0,23,302.9130434782609,148,0,6819,2,13048,0.26776,3636346,431,0,1,0,1,0,1,0,1,358
968,50332961.0,720.0,1280.0,23,244.2608695652174,147,1505,3966,2,10092,0.07449,3749372,230,0,1,0,1,0,1,0,1,1718
969,16004918.0,270.0,480.0,29,372.3103448275862,218,0,10579,2,15518,0.2702,4324496,948,0,1,0,1,0,1,0,1,355
970,17147662.0,352.0,464.0,29,274.9655172413793,161,0,7813,2,11461,0.18623,3193486,44,0,1,0,1,0,1,0,1,515
971,20597580.0,544.0,1280.0,23,238.17391304347825,45,2991,2442,2,9840,0.17415,3587162,57,0,1,0,1,0,1,0,1,721
972,27447790.0,720.0,1280.0,24,127.04166666666669,61,1525,1463,2,5472,0.07268,1995032,24,0,1,0,1,0,1,0,1,1728
973,16813970.0,720.0,1280.0,12,243.5,56,1271,1595,2,10487,0.22735,3822713,53,0,1,0,1,0,1,0,1,552
974,16229731.0,272.0,624.0,25,269.84,172,0,6574,2,11638,0.19984,3243270,62,0,1,0,1,0,1,0,1,480
975,41521245.0,682.0,1280.0,23,232.7391304347826,66,3912,1375,2,9616,0.08603999999999999,3572529,68,0,1,0,1,0,1,0,1,1487
976,3966857.0,480.0,828.0,25,120.0,27,1225,1748,2,5170,0.47513,1884759,78,1,0,0,1,0,1,1,0,264
977,34223458.0,720.0,1280.0,23,287.0,111,3335,3155,2,11857,0.1263,4322466,436,0,1,0,1,0,1,0,1,994
978,15983501.0,720.0,1280.0,29,272.9310344827586,114,4436,3365,2,11374,0.26439,4225918,175,0,1,0,1,0,1,0,1,484
979,5183200.0,480.0,640.0,25,72.88,16,797,1009,2,3141,0.2209,1144955,14,1,0,0,1,0,1,1,0,568
980,9753711.0,480.0,640.0,29,212.17241379310346,69,2948,3136,2,8844,0.33687,3285716,682,1,0,0,1,0,1,1,0,379
981,31527022.0,720.0,960.0,29,251.68965517241367,75,3486,3738,2,10489,0.12361,3897033,44,0,1,0,1,0,1,0,1,1035
982,44750345.0,720.0,1280.0,23,187.3913043478261,59,1503,2748,2,7745,0.06309,2823201,38,1,0,0,1,0,1,1,0,1990
983,18478936.0,534.0,1280.0,23,244.4782608695652,91,3047,2485,2,10101,0.19927,3682297,264,0,1,0,1,0,1,0,1,630
984,15184843.0,288.0,640.0,23,277.7391304347826,123,0,6265,2,11549,0.21192,3218007,44,0,1,0,1,0,1,0,1,452
985,40358223.0,720.0,960.0,29,278.62068965517244,65,1157,6858,2,11610,0.10486,4232085,97,0,1,0,1,0,1,0,1,1197
986,46826474.0,720.0,1280.0,25,320.48,147,4112,3753,2,13802,0.1095,5127709,101,0,1,0,1,0,1,0,1,1168
987,226320027.0,1040.0,1920.0,23,636.0,258,8571,5799,2,26278,0.04314,9762820,799,1,0,0,1,0,1,1,0,2967
0,8647194.0,240.0,426.0,25,311.32,115,4216,3452,2,13410,0.57615,4982073,927,1,0,0,1,0,1,1,0,222
1,12518251.0,240.0,426.0,25,311.16,130,4984,2665,2,13403,0.39779,4979592,1648,1,0,0,1,0,1,1,0,321
2,41819524.0,720.0,1280.0,25,311.16,146,3292,4341,2,13403,0.11907,4979592,1648,1,0,0,1,0,1,1,0,1074
3,17574226.0,720.0,1280.0,25,311.32,115,4214,3454,2,13408,0.28345,4981502,906,0,1,0,1,0,1,0,1,451
